om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,mt
718084,2022,05,18,2022-05-18,17:50:00,3,WI,55,0,55.0000,0,0,15000,0,46.2900,-89.9900,46.2900,-89.9900,0,0,0,0,0,51,0,0,0,EG
718085,2022,05,18,2022-05-18,17:58:00,3,WI,55,0,52.0000,0,0,0,0,45.9200,-89.6600,45.9200,-89.6600,0,0,0,0,0,125,0,0,0,EG
718086,2022,05,18,2022-05-18,18:08:00,3,WI,55,0,52.0000,0,0,0,0,46.0400,-89.4700,46.0400,-89.4700,0,0,0,0,0,125,0,0,0,EG
718087,2022,05,18,2022-05-18,18:30:00,3,CO,08,0,53.0000,0,0,0,0,38.1200,-102.2700,38.1200,-102.2700,0,0,0,0,0,99,0,0,0,EG
718088,2022,05,18,2022-05-18,18:34:00,3,KY,21,0,50.0000,0,0,2000,1000,37.1800,-84.6200,37.1800,-84.6200,0,0,0,0,0,199,0,0,0,EG
718089,2022,05,18,2022-05-18,18:36:00,3,KY,21,0,50.0000,0,0,0,1000,37.0537,-84.1628,37.0537,-84.1628,0,0,0,0,0,125,0,0,0,EG
718090,2022,05,18,2022-05-18,18:37:00,3,KY,21,0,50.0000,0,0,3000,1000,37.1585,-84.4801,37.1585,-84.4801,0,0,0,0,0,199,0,0,0,EG
718091,2022,05,18,2022-05-18,18:42:00,3,KY,21,0,50.0000,0,0,0,1000,37.0539,-84.1451,37.0539,-84.1451,0,0,0,0,0,125,0,0,0,EG
718092,2022,05,18,2022-05-18,18:42:00,3,KY,21,0,50.0000,0,0,0,1000,37.1701,-84.6396,37.1701,-84.6396,0,0,0,0,0,199,0,0,0,EG
718093,2022,05,18,2022-05-18,18:42:00,3,KY,21,0,50.0000,0,0,0,1000,37.0307,-84.2102,37.0307,-84.2102,0,0,0,0,0,125,0,0,0,EG
718094,2022,05,18,2022-05-18,18:44:00,3,KY,21,0,50.0000,0,0,0,1000,37.2021,-84.6121,37.2021,-84.6121,0,0,0,0,0,199,0,0,0,EG
718095,2022,05,18,2022-05-18,18:54:00,3,KY,21,0,50.0000,0,0,0,1000,37.2081,-84.6646,37.2081,-84.6646,0,0,0,0,0,199,0,0,0,EG
718096,2022,05,18,2022-05-18,19:00:00,3,KS,20,0,54.0000,0,0,0,0,38.4800,-101.3300,38.4800,-101.3300,0,0,0,0,0,203,0,0,0,MG
718097,2022,05,18,2022-05-18,19:04:00,3,KY,21,0,50.0000,0,0,0,1000,37.0201,-83.8413,37.0201,-83.8413,0,0,0,0,0,121,0,0,0,EG
718098,2022,05,18,2022-05-18,19:05:00,3,KY,21,0,50.0000,0,0,0,1000,36.9751,-83.8330,36.9751,-83.8330,0,0,0,0,0,121,0,0,0,EG
718099,2022,05,18,2022-05-18,19:15:00,3,KS,20,0,52.0000,0,0,0,0,38.2400,-101.2700,38.2400,-101.2700,0,0,0,0,0,93,0,0,0,EG
718100,2022,05,18,2022-05-18,19:25:00,3,KS,20,0,52.0000,0,0,0,0,38.2400,-101.2700,38.2400,-101.2700,0,0,0,0,0,93,0,0,0,EG
718101,2022,05,18,2022-05-18,19:43:00,3,KS,20,0,70.0000,0,0,0,0,38.0900,-101.1300,38.0900,-101.1300,0,0,0,0,0,93,0,0,0,EG
718102,2022,05,18,2022-05-18,19:50:00,3,KS,20,0,52.0000,0,0,0,0,37.2600,-101.7900,37.2600,-101.7900,0,0,0,0,0,129,0,0,0,MG
718103,2022,05,18,2022-05-18,19:50:00,3,KS,20,0,53.0000,0,0,0,0,37.8900,-101.2300,37.8900,-101.2300,0,0,0,0,0,93,0,0,0,MG
718104,2022,05,18,2022-05-18,19:56:00,3,CO,08,0,53.0000,0,0,0,0,37.2800,-102.6200,37.2800,-102.6200,0,0,0,0,0,9,0,0,0,MG
718105,2022,05,18,2022-05-18,19:58:00,3,KS,20,0,60.0000,0,0,0,0,38.1400,-100.9900,38.1400,-100.9900,0,0,0,0,0,55,0,0,0,EG
718106,2022,05,18,2022-05-18,20:15:00,3,OK,40,0,51.0000,0,0,0,0,36.9300,-101.7800,36.9300,-101.7800,0,0,0,0,0,139,0,0,0,MG
718107,2022,05,18,2022-05-18,20:35:00,3,TN,47,0,52.0000,0,0,0,0,36.5400,-83.6100,36.5400,-83.6100,0,0,0,0,0,25,0,0,0,EG
718108,2022,05,18,2022-05-18,20:41:00,3,OK,40,0,55.0000,0,0,0,0,36.6800,-101.5100,36.6800,-101.5100,0,0,0,0,0,139,0,0,0,MG
718109,2022,05,18,2022-05-18,20:56:00,3,KS,20,0,56.0000,0,0,0,0,37.0400,-100.9600,37.0400,-100.9600,0,0,0,0,0,175,0,0,0,MG
718110,2022,05,18,2022-05-18,20:58:00,3,KS,20,0,52.0000,0,0,0,0,37.9200,-100.7200,37.9200,-100.7200,0,0,0,0,0,55,0,0,0,MG
718111,2022,05,18,2022-05-18,21:05:00,3,KY,21,0,50.0000,0,0,0,3000,36.9394,-84.6109,36.9394,-84.6109,0,0,0,0,0,199,0,0,0,EG
718112,2022,05,18,2022-05-18,21:10:00,3,OK,40,0,54.0000,0,0,0,0,36.8600,-101.2300,36.8600,-101.2300,0,0,0,0,0,139,0,0,0,MG
718113,2022,05,18,2022-05-18,21:23:00,3,TX,48,0,52.0000,0,0,0,0,36.3700,-101.1900,36.3700,-101.1900,0,0,0,0,0,195,0,0,0,MG
718114,2022,05,18,2022-05-18,21:42:00,3,KS,20,0,50.0000,0,0,0,0,37.7600,-99.9700,37.7600,-99.9700,0,0,0,0,0,57,0,0,0,MG
718115,2022,05,18,2022-05-18,21:50:00,3,OK,40,0,56.0000,0,0,0,0,36.8000,-100.5300,36.8000,-100.5300,0,0,0,0,0,7,0,0,0,MG
718116,2022,05,18,2022-05-18,21:50:00,3,OK,40,0,68.0000,0,0,0,0,36.8000,-100.5200,36.8000,-100.5200,0,0,0,0,0,7,0,0,0,EG
718117,2022,05,18,2022-05-18,21:52:00,3,KS,20,0,52.0000,0,0,0,0,37.7700,-99.9700,37.7700,-99.9700,0,0,0,0,0,57,0,0,0,MG
718118,2022,05,18,2022-05-18,22:13:00,3,KS,20,0,56.0000,0,0,0,0,37.3500,-100.2900,37.3500,-100.2900,0,0,0,0,0,119,0,0,0,EG
718119,2022,05,18,2022-05-18,22:15:00,3,TX,48,0,53.0000,0,0,0,0,36.4100,-100.7500,36.4100,-100.7500,0,0,0,0,0,357,0,0,0,MG
718120,2022,05,18,2022-05-18,22:15:00,3,OK,40,0,51.0000,0,0,0,0,36.6200,-100.2600,36.6200,-100.2600,0,0,0,0,0,7,0,0,0,MG
718121,2022,05,18,2022-05-18,22:30:00,3,KS,20,0,51.0000,0,0,0,0,37.0600,-99.7500,37.0600,-99.7500,0,0,0,0,0,25,0,0,0,MG
718122,2022,05,18,2022-05-18,22:42:00,3,KS,20,0,52.0000,0,0,0,0,37.4500,-100.0100,37.4500,-100.0100,0,0,0,0,0,25,0,0,0,EG
718123,2022,05,18,2022-05-18,22:57:00,3,TX,48,0,56.0000,0,0,0,0,35.9100,-100.2800,35.9100,-100.2800,0,0,0,0,0,211,0,0,0,MG
718124,2022,05,18,2022-05-18,23:20:00,3,OK,40,0,53.0000,0,0,0,0,36.0900,-99.9000,36.0900,-99.9000,0,0,0,0,0,45,0,0,0,MG
718125,2022,05,18,2022-05-18,23:25:00,3,OK,40,0,52.0000,0,0,0,0,36.5400,-99.5800,36.5400,-99.5800,0,0,0,0,0,153,0,0,0,EG
718126,2022,05,18,2022-05-18,23:46:00,3,OK,40,0,61.0000,0,0,1000,0,36.1400,-99.7500,36.1400,-99.7500,0,0,0,0,0,45,0,0,0,EG
718127,2022,05,18,2022-05-18,23:55:00,3,OK,40,0,51.0000,0,0,0,0,36.7300,-99.1300,36.7300,-99.1300,0,0,0,0,0,153,0,0,0,MG
718128,2022,05,18,2022-05-18,23:55:00,3,OK,40,0,54.0000,0,0,0,0,35.5500,-99.7500,35.5500,-99.7500,0,0,0,0,0,129,0,0,0,MG
718129,2022,05,18,2022-05-18,23:55:00,3,OK,40,0,54.0000,0,0,0,0,36.0400,-99.3500,36.0400,-99.3500,0,0,0,0,0,43,0,0,0,MG
718130,2022,05,19,2022-05-19,00:00:00,3,OK,40,0,70.0000,0,0,0,0,36.0400,-99.3500,36.0400,-99.3500,0,0,0,0,0,43,0,0,0,MG
718131,2022,05,19,2022-05-19,00:10:00,3,OK,40,0,57.0000,0,0,0,0,36.0400,-99.3500,36.0400,-99.3500,0,0,0,0,0,43,0,0,0,MG
718132,2022,05,19,2022-05-19,00:15:00,3,OK,40,0,67.0000,0,0,0,0,36.2200,-99.0800,36.2200,-99.0800,0,0,0,0,0,153,0,0,0,MG
718133,2022,05,19,2022-05-19,00:20:00,3,OK,40,0,51.0000,0,0,0,0,36.1900,-99.0400,36.1900,-99.0400,0,0,0,0,0,153,0,0,0,MG
718134,2022,05,19,2022-05-19,00:20:00,3,OK,40,0,50.0000,0,0,0,0,35.9000,-98.9700,35.9000,-98.9700,0,0,0,0,0,43,0,0,0,MG
718135,2022,05,19,2022-05-19,00:35:00,3,OK,40,0,55.0000,0,0,0,0,35.5400,-98.9400,35.5400,-98.9400,0,0,0,0,0,39,0,0,0,MG
718136,2022,05,19,2022-05-19,00:36:00,3,OK,40,0,52.0000,0,0,0,0,35.3300,-99.2000,35.3300,-99.2000,0,0,0,0,0,149,0,0,0,MG
718137,2022,05,19,2022-05-19,00:55:00,3,OK,40,0,52.0000,0,0,0,0,36.3600,-98.4700,36.3600,-98.4700,0,0,0,0,0,93,0,0,0,EG
718138,2022,05,19,2022-05-19,01:05:00,3,OK,40,0,59.0000,0,0,0,0,35.4700,-98.4800,35.4700,-98.4800,0,0,0,0,0,15,0,0,0,MG
718139,2022,05,19,2022-05-19,01:20:00,3,OK,40,0,55.0000,0,0,0,0,36.3800,-98.1100,36.3800,-98.1100,0,0,0,0,0,93,0,0,0,MG
718140,2022,05,19,2022-05-19,01:30:00,3,OK,40,0,52.0000,0,0,0,0,35.5600,-98.0400,35.5600,-98.0400,0,0,0,0,0,17,0,0,0,MG
718141,2022,05,19,2022-05-19,01:34:00,3,OK,40,0,50.0000,0,0,0,0,36.4000,-97.8800,36.4000,-97.8800,0,0,0,0,0,47,0,0,0,MG
718142,2022,05,19,2022-05-19,01:35:00,3,OK,40,0,61.0000,0,0,5000,0,36.2900,-97.9000,36.2900,-97.9000,0,0,0,0,0,47,0,0,0,EG
718143,2022,05,19,2022-05-19,01:50:00,3,OK,40,0,52.0000,0,0,0,0,36.5500,-97.8300,36.5500,-97.8300,0,0,0,0,0,47,0,0,0,EG
718144,2022,05,19,2022-05-19,02:09:00,3,OK,40,0,62.0000,0,0,0,0,36.3600,-97.3300,36.3600,-97.3300,0,0,0,0,0,103,0,0,0,MG
718145,2022,05,19,2022-05-19,02:35:00,3,OK,40,0,56.0000,0,0,10000,0,36.7000,-97.0800,36.7000,-97.0800,0,0,0,0,0,71,0,0,0,EG
718146,2022,05,19,2022-05-19,02:45:00,3,TN,47,0,52.0000,0,0,0,0,36.5300,-82.7100,36.5300,-82.7100,0,0,0,0,0,73,0,0,0,EG
718147,2022,05,19,2022-05-19,09:17:00,3,MO,29,0,50.0000,0,0,2500,0,38.0000,-91.6200,37.9965,-91.6019,0,0,0,0,0,161,0,0,0,EG
718148,2022,05,19,2022-05-19,10:20:00,3,MO,29,0,50.0000,0,0,10000,0,38.5097,-90.7244,38.6859,-90.5032,0,0,0,0,0,189,0,0,0,MG
718149,2022,05,19,2022-05-19,12:30:00,3,MT,30,0,50.0000,0,0,0,0,48.3500,-108.0000,48.3500,-108.0000,0,0,0,0,0,71,0,0,0,MG
718150,2022,05,19,2022-05-19,12:30:00,3,MO,29,0,52.0000,0,0,0,0,37.2000,-93.4000,37.1989,-93.3925,0,0,0,0,0,77,0,0,0,EG
718151,2022,05,19,2022-05-19,13:40:00,3,MT,30,0,53.0000,0,0,0,0,48.4100,-106.5200,48.4100,-106.5200,0,0,0,0,0,105,0,0,0,MG
718152,2022,05,19,2022-05-19,13:45:00,3,MO,29,0,50.0000,0,0,15000,0,37.4300,-92.0800,37.4517,-92.0796,0,0,0,0,0,215,0,0,0,EG
718153,2022,05,19,2022-05-19,13:55:00,3,MO,29,0,50.0000,0,0,5000,0,37.6700,-91.9800,37.6699,-91.9729,0,0,0,0,0,161,0,0,0,EG
718154,2022,05,19,2022-05-19,13:58:00,3,MO,29,0,52.0000,0,0,0,0,37.5500,-91.8600,37.5482,-91.8353,0,0,0,0,0,215,0,0,0,EG
718155,2022,05,19,2022-05-19,14:01:00,3,MO,29,0,52.0000,0,0,0,0,37.7300,-91.9600,37.7323,-91.9466,0,0,0,0,0,161,0,0,0,EG
718156,2022,05,19,2022-05-19,14:14:00,3,KY,21,0,52.0000,0,0,0,0,38.1554,-86.3038,38.1554,-86.3038,0,0,0,0,0,163,0,0,0,EG
718157,2022,05,19,2022-05-19,14:20:00,3,MO,29,0,50.0000,0,0,30000,0,37.8500,-91.7100,37.8632,-91.7059,0,0,0,0,0,161,0,0,0,EG
718158,2022,05,19,2022-05-19,14:24:00,3,MO,29,0,52.0000,0,0,2500,0,37.9400,-91.8800,37.9400,-91.8800,0,0,0,0,0,161,0,0,0,EG
718159,2022,05,19,2022-05-19,14:34:00,3,MO,29,0,50.0000,0,0,0,0,37.9200,-91.5900,37.9349,-91.5869,0,0,0,0,0,161,0,0,0,EG
718160,2022,05,19,2022-05-19,14:53:00,3,MT,30,0,51.0000,0,0,0,0,48.2200,-106.6200,48.2200,-106.6200,0,0,0,0,0,105,0,0,0,MG
718161,2022,05,19,2022-05-19,14:56:00,3,MO,29,0,61.0000,0,0,0,0,38.1000,-91.3000,38.1000,-91.3000,0,0,0,0,0,55,0,0,0,EG
718162,2022,05,19,2022-05-19,15:21:00,3,MO,29,0,61.0000,0,0,10000,0,38.3976,-91.1840,38.3976,-91.1840,0,0,0,0,0,71,0,0,0,EG
718163,2022,05,19,2022-05-19,15:21:00,3,MO,29,0,61.0000,0,0,20000,0,38.3189,-91.0200,38.3189,-91.0200,0,0,0,0,0,71,0,0,0,EG
718164,2022,05,19,2022-05-19,15:26:00,3,MO,29,0,61.0000,0,0,3000,0,38.4460,-91.0827,38.4460,-91.0827,0,0,0,0,0,71,0,0,0,EG
718165,2022,05,19,2022-05-19,15:28:00,3,MO,29,0,61.0000,0,0,50000,0,37.6958,-90.6399,37.8627,-90.4583,0,0,0,0,0,187,0,0,0,EG
718166,2022,05,19,2022-05-19,15:36:00,3,KY,21,0,50.0000,0,0,200,600,36.8600,-83.2500,36.8600,-83.2500,0,0,0,0,0,95,0,0,0,EG
718167,2022,05,19,2022-05-19,15:40:00,3,WI,55,0,65.0000,0,0,0,0,44.8462,-92.3388,44.8390,-92.1363,0,0,0,0,0,93,0,0,0,EG
718168,2022,05,19,2022-05-19,15:45:00,3,VA,51,0,50.0000,0,0,1000,0,37.1300,-82.4300,37.1300,-82.4300,0,0,0,0,0,51,0,0,0,EG
718169,2022,05,19,2022-05-19,15:50:00,3,WI,55,0,56.0000,0,0,0,0,44.8447,-92.1299,44.8600,-92.1300,0,0,0,0,0,33,0,0,0,EG
718170,2022,05,19,2022-05-19,15:53:00,3,VA,51,0,50.0000,0,0,1000,0,37.1600,-82.3600,37.1600,-82.3600,0,0,0,0,0,51,0,0,0,EG
718171,2022,05,19,2022-05-19,15:58:00,3,MO,29,0,56.0000,0,0,5000,0,38.5812,-90.4922,38.5812,-90.4922,0,0,0,0,0,189,0,0,0,EG
718172,2022,05,19,2022-05-19,16:00:00,3,MT,30,0,51.0000,0,0,0,0,47.7400,-106.1500,47.7400,-106.1500,0,0,0,0,0,55,0,0,0,MG
718173,2022,05,19,2022-05-19,16:06:00,3,MO,29,0,61.0000,0,0,25000,0,38.6700,-90.3800,38.6634,-90.3298,0,0,0,0,0,189,0,0,0,EG
718174,2022,05,19,2022-05-19,16:07:00,3,VA,51,0,50.0000,0,0,1000,0,37.2000,-82.2800,37.2000,-82.2800,0,0,0,0,0,51,0,0,0,EG
718175,2022,05,19,2022-05-19,16:13:00,3,MO,29,0,61.0000,0,0,5000,0,38.7128,-90.3463,38.7109,-90.3254,0,0,0,0,0,189,0,0,0,EG
718176,2022,05,19,2022-05-19,16:17:00,3,MO,29,0,61.0000,0,0,20000,0,37.8492,-89.9786,37.8700,-89.9500,0,0,0,0,0,186,0,0,0,EG
718177,2022,05,19,2022-05-19,16:20:00,3,IL,17,0,61.0000,0,0,25000,0,38.1314,-90.0056,38.1343,-89.6991,0,0,0,0,0,157,0,0,0,EG
718178,2022,05,19,2022-05-19,16:25:00,3,IL,17,0,61.0000,0,0,200000,0,37.9151,-89.8484,37.9215,-89.7895,0,0,0,0,0,157,0,0,0,EG
718179,2022,05,19,2022-05-19,16:26:00,3,VA,51,0,50.0000,0,0,1000,0,37.2600,-82.1000,37.2600,-82.1000,0,0,0,0,0,27,0,0,0,EG
718180,2022,05,19,2022-05-19,16:28:00,3,IL,17,0,61.0000,0,0,50000,0,38.4032,-89.9306,38.4300,-89.9000,0,0,0,0,0,163,0,0,0,EG
718181,2022,05,19,2022-05-19,16:30:00,3,NC,37,0,50.0000,0,0,0,0,35.7800,-82.4600,35.7800,-82.4600,0,0,0,0,0,21,0,0,0,EG
718182,2022,05,19,2022-05-19,16:33:00,3,VA,51,0,50.0000,0,0,2000,0,37.1300,-82.0800,37.1300,-82.0800,0,0,0,0,0,27,0,0,0,EG
718183,2022,05,19,2022-05-19,16:35:00,3,VA,51,0,50.0000,0,0,2000,0,37.2500,-82.1400,37.2500,-82.1400,0,0,0,0,0,27,0,0,0,EG
718184,2022,05,19,2022-05-19,16:35:00,3,MO,29,0,57.0000,0,0,0,0,37.8700,-89.8700,37.8700,-89.8700,0,0,0,0,0,157,0,0,0,MG
718185,2022,05,19,2022-05-19,16:35:00,3,IL,17,0,61.0000,0,0,60000,0,38.5146,-89.9787,38.5624,-89.8852,0,0,0,0,0,163,0,0,0,EG
718186,2022,05,19,2022-05-19,16:36:00,3,KY,21,0,50.0000,0,0,0,600,36.9677,-82.9298,36.9677,-82.9298,0,0,0,0,0,95,0,0,0,EG
718187,2022,05,19,2022-05-19,16:40:00,3,VA,51,0,45.0000,0,0,500,0,37.2700,-81.9700,37.2700,-81.9700,0,0,0,0,0,27,0,0,0,EG
718188,2022,05,19,2022-05-19,16:40:00,3,IL,17,0,56.0000,0,0,10000,0,38.7465,-89.9885,38.7500,-89.9800,0,0,0,0,0,119,0,0,0,EG
718189,2022,05,19,2022-05-19,16:44:00,3,IL,17,0,61.0000,0,0,50000,0,38.5956,-89.8123,38.6058,-89.8022,0,0,0,0,0,163,0,0,0,EG
718190,2022,05,19,2022-05-19,16:45:00,3,MN,27,0,54.0000,0,0,0,0,43.8700,-93.4200,43.8700,-93.4200,0,0,0,0,0,161,0,0,0,MG
718191,2022,05,19,2022-05-19,16:46:00,3,IL,17,0,56.0000,0,0,5000,0,38.4920,-89.8187,38.5059,-89.7878,0,0,0,0,0,163,0,0,0,EG
718192,2022,05,19,2022-05-19,16:47:00,3,WI,55,0,56.0000,0,0,20000,0,44.7900,-92.1400,44.7900,-92.1400,0,0,0,0,0,93,0,0,0,EG
718193,2022,05,19,2022-05-19,16:49:00,3,IL,17,0,63.0000,0,0,1000,0,38.0300,-89.5700,38.1393,-89.5690,0,0,0,0,0,145,0,0,0,MG
718194,2022,05,19,2022-05-19,16:52:00,3,IL,17,0,61.0000,0,0,5000,0,38.5417,-89.6213,38.5485,-89.6110,0,0,0,0,0,27,0,0,0,EG
718195,2022,05,19,2022-05-19,16:55:00,3,IL,17,0,61.0000,0,0,10000,0,38.3623,-89.5264,38.3496,-89.3922,0,0,0,0,0,189,0,0,0,EG
718196,2022,05,19,2022-05-19,16:56:00,3,IL,17,0,61.0000,0,0,10000,0,38.8263,-89.5412,38.8422,-89.4526,0,0,0,0,0,5,0,0,0,EG
718197,2022,05,19,2022-05-19,17:00:00,3,IL,17,0,56.0000,0,0,7000,0,38.7369,-89.6747,38.7369,-89.6747,0,0,0,0,0,119,0,0,0,EG
718198,2022,05,19,2022-05-19,17:14:00,3,IL,17,0,61.0000,0,0,15000,0,38.7390,-89.2836,38.7423,-89.2723,0,0,0,0,0,27,0,0,0,EG
718199,2022,05,19,2022-05-19,17:35:00,3,IL,17,0,56.0000,0,0,15000,0,38.6209,-88.9770,38.6339,-88.9390,0,0,0,0,0,121,0,0,0,EG
718200,2022,05,19,2022-05-19,17:38:00,3,KY,21,0,50.0000,0,0,0,600,37.7300,-83.4800,37.7300,-83.4800,0,0,0,0,0,237,0,0,0,EG
718201,2022,05,19,2022-05-19,17:48:00,3,MT,30,0,53.0000,0,0,0,0,47.3300,-106.9500,47.3300,-106.9500,0,0,0,0,0,33,0,0,0,MG
718202,2022,05,19,2022-05-19,17:57:00,3,WI,55,0,50.0000,0,0,0,0,44.9300,-89.1900,44.9300,-89.1900,0,0,0,0,0,115,0,0,0,EG
718203,2022,05,19,2022-05-19,18:03:00,3,IL,17,0,52.0000,0,0,0,0,39.0900,-88.6500,39.1412,-88.4899,0,0,0,0,0,49,0,0,0,EG
718204,2022,05,19,2022-05-19,18:06:00,3,IN,18,0,53.0000,0,0,0,0,38.8300,-85.5200,38.8300,-85.5200,0,0,0,0,0,77,0,0,0,EG
718205,2022,05,19,2022-05-19,18:15:00,3,MT,30,0,51.0000,0,0,0,0,47.3500,-106.4900,47.3500,-106.4900,0,0,0,0,0,33,0,0,0,MG
718206,2022,05,19,2022-05-19,18:15:00,3,IL,17,0,52.0000,0,0,0,0,39.1066,-88.5371,39.1066,-88.5371,0,0,0,0,0,49,0,0,0,EG
718207,2022,05,19,2022-05-19,18:23:00,3,IN,18,0,53.0000,0,0,0,0,38.8100,-85.2800,38.8100,-85.2800,0,0,0,0,0,77,0,0,0,EG
718208,2022,05,19,2022-05-19,18:28:00,3,IN,18,0,45.0000,0,0,4000,0,38.8700,-85.1800,38.8700,-85.1800,0,0,0,0,0,155,0,0,0,EG
718209,2022,05,19,2022-05-19,18:35:00,3,IN,18,0,55.0000,0,0,0,0,38.7854,-85.5777,38.7854,-85.5777,0,0,0,0,0,77,0,0,0,EG
718210,2022,05,19,2022-05-19,18:35:00,3,OH,39,0,50.0000,0,0,8000,0,39.1500,-84.3900,39.1500,-84.3900,0,0,0,0,0,61,0,0,0,EG
718211,2022,05,19,2022-05-19,18:45:00,3,MN,27,0,35.0000,0,0,1000,0,43.7300,-91.8900,43.7300,-91.8900,0,0,0,0,0,45,0,0,0,EG
718212,2022,05,19,2022-05-19,18:53:00,3,IN,18,0,51.0000,0,0,0,0,38.7800,-85.4800,38.7800,-85.4800,0,0,0,0,0,77,0,0,0,EG
718213,2022,05,19,2022-05-19,18:55:00,3,WI,55,0,54.0000,0,0,0,0,43.8800,-91.2500,43.8800,-91.2500,0,0,0,0,0,63,0,0,0,MG
718214,2022,05,19,2022-05-19,19:00:00,3,WI,55,0,55.0000,0,0,25000,0,43.8500,-91.1100,43.8500,-91.1100,0,0,0,0,0,63,0,0,0,EG
718215,2022,05,19,2022-05-19,19:00:00,3,KY,21,0,50.0000,0,0,3000,0,38.7183,-85.2512,38.7183,-85.2512,0,0,0,0,0,41,0,0,0,EG
718216,2022,05,19,2022-05-19,19:01:00,3,KY,21,0,50.0000,0,0,5000,0,38.9500,-84.5500,38.9500,-84.5500,0,0,0,0,0,117,0,0,0,EG
718217,2022,05,19,2022-05-19,19:05:00,3,IL,17,0,52.0000,0,0,0,0,38.7145,-87.6871,38.7145,-87.6871,0,0,0,0,0,101,0,0,0,EG
718218,2022,05,19,2022-05-19,19:07:00,3,OH,39,0,50.0000,0,0,3000,0,39.1500,-84.5200,39.1500,-84.5200,0,0,0,0,0,61,0,0,0,EG
718219,2022,05,19,2022-05-19,19:11:00,3,KY,21,0,50.0000,0,0,3000,0,38.9900,-84.4200,38.9900,-84.4200,0,0,0,0,0,37,0,0,0,EG
718220,2022,05,19,2022-05-19,19:16:00,3,KY,21,0,50.0000,0,0,3000,0,39.0100,-84.3500,39.0100,-84.3500,0,0,0,0,0,37,0,0,0,EG
718221,2022,05,19,2022-05-19,19:22:00,3,OH,39,0,50.0000,0,0,4000,0,39.1300,-84.2100,39.1300,-84.2100,0,0,0,0,0,25,0,0,0,EG
718222,2022,05,19,2022-05-19,19:23:00,3,OH,39,0,50.0000,0,0,3000,0,39.1900,-84.2700,39.1900,-84.2700,0,0,0,0,0,25,0,0,0,EG
718223,2022,05,19,2022-05-19,19:35:00,3,OH,39,0,50.0000,0,0,1000,0,39.1700,-83.9900,39.1700,-83.9900,0,0,0,0,0,15,0,0,0,EG
718224,2022,05,19,2022-05-19,19:45:00,3,KY,21,0,45.0000,0,0,1000,0,38.7240,-84.8213,38.7240,-84.8213,0,0,0,0,0,77,0,0,0,EG
718225,2022,05,19,2022-05-19,19:56:00,3,OH,39,0,50.0000,0,0,3000,0,39.3068,-83.6901,39.3068,-83.6901,0,0,0,0,0,71,0,0,0,EG
718226,2022,05,19,2022-05-19,19:58:00,3,KY,21,0,50.0000,0,0,3000,0,38.7698,-84.9753,38.7698,-84.9753,0,0,0,0,0,77,0,0,0,EG
718227,2022,05,19,2022-05-19,20:05:00,3,IL,17,0,61.0000,0,0,0,0,38.8402,-87.6831,38.8402,-87.6831,0,0,0,0,0,101,0,0,0,EG
718228,2022,05,19,2022-05-19,20:06:00,3,IL,17,0,56.0000,0,0,0,0,38.7600,-87.6000,38.7600,-87.6000,0,0,0,0,0,101,0,0,0,MG
718229,2022,05,19,2022-05-19,20:13:00,3,NC,37,0,50.0000,0,0,0,0,36.1405,-79.4394,36.1405,-79.4394,0,0,0,0,0,1,0,0,0,EG
718230,2022,05,19,2022-05-19,20:15:00,3,NC,37,0,50.0000,0,0,0,0,36.1027,-79.4343,36.1027,-79.4343,0,0,0,0,0,1,0,0,0,EG
718231,2022,05,19,2022-05-19,20:20:00,3,IL,17,0,70.0000,0,0,100000,0,38.1700,-88.0700,38.1700,-88.0700,0,0,0,0,0,193,0,0,0,EG
718232,2022,05,19,2022-05-19,20:20:00,3,NC,37,0,50.0000,0,0,0,0,36.0885,-79.3764,36.0885,-79.3764,0,0,0,0,0,1,0,0,0,EG
718233,2022,05,19,2022-05-19,20:25:00,3,NC,37,0,50.0000,0,0,0,0,35.8767,-79.7562,35.8767,-79.7562,0,0,0,0,0,151,0,0,0,EG
718234,2022,05,19,2022-05-19,20:52:00,3,IN,18,0,52.0000,0,0,2000,0,38.4800,-87.5300,38.4800,-87.5300,0,0,0,0,0,51,0,0,0,EG
718235,2022,05,19,2022-05-19,21:00:00,3,IN,18,0,61.0000,0,0,40000,0,38.5600,-87.5400,38.5600,-87.5400,0,0,0,0,0,83,0,0,0,EG
718236,2022,05,19,2022-05-19,21:05:00,3,NC,37,0,50.0000,0,0,0,0,35.9227,-79.0602,35.9227,-79.0602,0,0,0,0,0,135,0,0,0,EG
718237,2022,05,19,2022-05-19,21:05:00,3,IN,18,0,61.0000,0,0,5000,0,38.2500,-87.5800,38.2500,-87.5800,0,0,0,0,0,51,0,0,0,EG
718238,2022,05,19,2022-05-19,21:18:00,3,NC,37,0,50.0000,0,0,5000,0,35.8216,-79.5507,35.8216,-79.5507,0,0,0,0,0,151,0,0,0,EG
718239,2022,05,19,2022-05-19,21:20:00,3,IN,18,0,56.0000,0,0,15000,0,38.3300,-87.3500,38.3300,-87.3500,0,0,0,0,0,51,0,0,0,EG
718240,2022,05,19,2022-05-19,21:23:00,3,NC,37,0,50.0000,0,0,0,0,35.9963,-78.8838,35.9963,-78.8838,0,0,0,0,0,63,0,0,0,EG
