om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,fc
621882,2022,08,20,2022-08-20,12:55:00,3,IL,17,0,-9,0,0,0,0,41.2100,-90.7400,41.2300,-90.6900,2.8300,10,1,1,1,131,0,0,0,0
621883,2022,08,20,2022-08-20,13:29:00,3,IN,18,0,0,0,0,15000,0,40.2224,-84.9967,40.2356,-84.9693,1.7100,20,1,1,1,135,0,0,0,0
621884,2022,08,21,2022-08-21,17:38:00,3,AZ,04,0,-9,0,0,0,0,36.6700,-113.6400,36.6700,-113.6400,0.0100,50,1,1,1,15,0,0,0,0
621885,2022,08,22,2022-08-22,09:26:00,3,TX,48,0,1,0,0,25000,0,32.4873,-95.1918,32.5341,-95.1582,3.7800,200,1,1,1,423,0,0,0,0
621886,2022,08,23,2022-08-23,18:11:00,3,TX,48,0,-9,0,0,0,0,27.6700,-97.8500,27.6700,-97.8500,0.0500,20,1,1,1,355,0,0,0,0
621887,2022,08,24,2022-08-24,12:04:00,3,MS,28,0,0,0,0,0,0,31.3300,-89.4100,31.3300,-89.4100,0.5900,25,1,1,1,73,0,0,0,0
621888,2022,08,25,2022-08-25,10:18:00,3,TX,48,0,-9,0,0,0,0,28.0300,-97.6900,28.0300,-97.6900,0.0500,20,1,1,1,409,0,0,0,0
621889,2022,08,25,2022-08-25,17:00:00,3,AZ,04,0,0,0,0,0,0,32.1200,-110.8800,32.1200,-110.8800,0.0500,10,1,1,1,19,0,0,0,0
621890,2022,08,26,2022-08-26,12:18:00,3,MT,30,0,0,0,0,0,0,48.3058,-108.9603,48.3254,-108.9005,3.0600,50,1,1,1,5,0,0,0,0
621891,2022,08,26,2022-08-26,15:24:00,3,LA,22,0,0,0,0,0,0,30.1850,-93.2869,30.1855,-93.2911,0.2500,10,1,1,1,19,0,0,0,0
621892,2022,08,27,2022-08-27,19:36:00,3,MN,27,0,0,0,0,500000,0,44.7152,-93.2642,44.7272,-93.2615,0.8500,100,1,1,1,37,0,0,0,0
621893,2022,08,27,2022-08-27,19:40:00,3,MN,27,0,0,0,0,750000,0,44.7636,-93.2156,44.7684,-93.2124,0.3700,100,1,1,1,37,0,0,0,0
621894,2022,08,27,2022-08-27,19:47:00,3,MN,27,0,0,0,0,750000,0,44.8248,-93.1569,44.8313,-93.1447,0.7500,150,1,1,1,37,0,0,0,0
621895,2022,08,27,2022-08-27,19:55:00,3,MN,27,0,0,0,0,100000,0,44.9018,-93.0700,44.9052,-93.0677,0.2600,50,1,1,1,37,0,0,0,0
621896,2022,08,27,2022-08-27,19:59:00,3,MN,27,0,0,0,0,750000,0,44.9467,-93.0350,44.9952,-93.0171,3.4600,100,1,1,1,123,0,0,0,0
621897,2022,08,28,2022-08-28,15:35:00,3,CA,06,0,-9,0,0,0,0,33.7463,-115.3909,33.7484,-115.3925,0.1700,50,1,1,1,65,0,0,0,0
621898,2022,08,28,2022-08-28,19:05:00,3,MN,27,0,0,0,0,0,0,44.9004,-95.2610,44.8985,-95.2436,0.8600,25,1,1,1,23,67,0,0,0
621899,2022,08,29,2022-08-29,15:29:00,3,KS,20,0,0,0,0,0,0,37.8666,-99.7894,37.8891,-99.7760,1.7200,30,1,1,1,57,0,0,0,0
621900,2022,09,04,2022-09-04,15:44:00,3,OH,39,0,0,0,0,12000,0,41.0210,-80.6559,41.0220,-80.6555,0.0700,15,1,1,1,99,0,0,0,0
621901,2022,09,09,2022-09-09,23:21:00,3,SC,45,0,0,0,0,0,0,32.8750,-79.7514,32.8846,-79.7537,0.6800,125,1,1,1,19,0,0,0,0
621902,2022,09,13,2022-09-13,12:00:00,3,AZ,04,0,0,0,0,0,0,34.9600,-110.3300,34.9600,-110.3300,0.1000,10,1,1,1,17,0,0,0,0
621903,2022,09,13,2022-09-13,18:45:00,3,AZ,04,0,0,0,0,0,0,36.8400,-109.8500,36.9513,-109.8390,7.7100,10,1,1,1,1,0,0,0,0
621904,2022,09,18,2022-09-18,23:28:00,3,IL,17,0,0,0,0,0,0,40.3400,-88.7700,40.3200,-88.7200,2.9700,30,1,1,1,113,0,0,0,0
621905,2022,09,19,2022-09-19,17:33:00,3,NY,36,0,1,0,0,55000,0,42.5750,-77.6140,42.5610,-77.5830,1.8500,150,1,1,1,101,0,0,0,0
621906,2022,09,22,2022-09-22,13:03:00,3,NM,35,0,-9,0,0,0,0,36.2400,-108.1800,36.2407,-108.1784,0.1000,20,1,1,1,45,0,0,0,0
621907,2022,09,25,2022-09-25,16:38:00,3,NY,36,0,1,0,0,85000,0,42.1518,-75.1843,42.1548,-75.1398,2.2900,150,1,1,1,25,0,0,0,0
621908,2022,09,25,2022-09-25,21:17:00,3,NY,36,0,0,0,0,100000,0,40.9837,-72.5624,40.9968,-72.5266,2.1000,75,1,1,1,103,0,0,0,0
621909,2022,09,27,2022-09-27,13:48:00,3,FL,12,0,-9,0,0,0,0,25.8000,-80.7200,25.8700,-80.7500,5.1800,100,1,1,1,86,0,0,0,0
621910,2022,09,27,2022-09-27,15:10:00,3,FL,12,0,-9,0,0,0,0,25.7500,-80.9900,25.7500,-80.9900,0.0200,50,1,1,1,87,0,0,0,0
621911,2022,09,27,2022-09-27,16:13:00,3,FL,12,0,0,0,0,3000,0,25.7711,-80.3354,25.7711,-80.3354,0.1000,50,1,1,1,86,0,0,0,0
621912,2022,09,27,2022-09-27,16:22:00,3,FL,12,0,0,0,0,3000,0,25.8075,-80.3511,25.8075,-80.3511,0.1500,50,1,1,1,86,0,0,0,0
621913,2022,09,27,2022-09-27,17:17:00,3,FL,12,0,1,0,0,2000000,0,25.9952,-80.2386,26.0665,-80.2856,5.7300,150,1,1,1,11,0,0,0,0
621914,2022,09,27,2022-09-27,17:51:00,3,FL,12,0,0,0,0,5000,0,26.0047,-80.1920,26.0977,-80.2523,7.4400,75,1,1,1,11,0,0,0,0
621915,2022,09,27,2022-09-27,18:59:00,3,FL,12,0,2,2,0,0,0,26.3705,-80.1054,26.4640,-80.1487,6.9800,200,1,1,1,99,0,0,0,0
621916,2022,09,27,2022-09-27,19:22:00,3,FL,12,0,1,0,0,200000,0,26.6449,-80.2878,26.7376,-80.3503,7.4800,150,1,1,1,99,0,0,0,0
621917,2022,09,27,2022-09-27,19:30:00,3,FL,12,0,1,0,0,50000,0,26.7338,-80.3355,26.7487,-80.3499,1.3900,100,1,1,1,99,0,0,0,0
621918,2022,09,27,2022-09-27,22:40:00,3,FL,12,0,-9,0,0,0,0,26.2600,-80.6100,26.3000,-80.6200,2.8300,100,1,1,1,11,0,0,0,0
621919,2022,09,27,2022-09-27,23:31:00,3,FL,12,0,0,0,0,10000,0,26.1123,-80.3297,26.1131,-80.3297,0.0600,50,1,1,1,11,0,0,0,0
621920,2022,09,28,2022-09-28,00:25:00,3,FL,12,0,0,0,0,50000,0,26.8270,-81.0781,26.8376,-81.0912,1.0900,75,1,1,1,43,0,0,0,0
621921,2022,09,28,2022-09-28,03:56:00,3,FL,12,0,0,0,0,2000,0,26.5282,-80.0680,26.5282,-80.0680,0.2000,50,1,1,1,99,0,0,0,0
621922,2022,09,28,2022-09-28,13:32:00,3,FL,12,0,0,0,0,0,0,28.0830,-80.8669,28.1249,-80.8841,3.0000,100,1,1,1,9,0,0,0,0
621923,2022,09,30,2022-09-30,10:25:00,3,NC,37,0,0,0,0,0,0,33.9128,-78.2882,33.9132,-78.3011,0.7400,20,1,1,1,19,0,0,0,0
621924,2022,09,30,2022-09-30,13:22:00,3,NC,37,0,-9,0,0,0,0,35.3242,-76.7076,35.3325,-76.7147,0.7000,12,1,1,1,13,0,0,0,0
621925,2022,10,03,2022-10-03,13:37:00,3,AZ,04,0,1,0,0,350000,0,35.3600,-112.2108,35.3631,-112.1990,0.7000,30,1,1,1,5,0,0,0,0
621926,2022,10,08,2022-10-08,15:25:00,3,CA,06,0,0,0,0,0,0,33.7000,-117.2130,33.7024,-117.1861,1.5600,50,1,1,1,65,0,0,0,0
621927,2022,10,12,2022-10-12,10:13:00,3,WI,55,0,0,0,0,0,0,43.1746,-88.8006,43.1719,-88.7919,0.4800,25,1,1,1,55,0,0,0,0
621928,2022,10,12,2022-10-12,10:18:00,3,WI,55,0,0,0,0,0,0,43.0757,-88.8178,43.0740,-88.8093,0.4400,25,1,1,1,55,0,0,0,0
621929,2022,10,12,2022-10-12,10:42:00,3,WI,55,0,0,0,0,0,0,42.9654,-88.5854,42.9600,-88.5717,0.7900,25,1,1,1,55,0,0,0,0
621930,2022,10,12,2022-10-12,10:48:00,3,WI,55,0,0,0,0,0,0,43.1017,-88.3812,43.1011,-88.3691,0.6100,50,1,1,1,133,0,0,0,0
621931,2022,10,12,2022-10-12,11:17:00,3,WI,55,0,0,0,0,0,0,42.5956,-88.3770,42.5741,-88.3391,2.4300,40,1,1,1,127,0,0,0,0
621932,2022,10,12,2022-10-12,11:17:00,3,WI,55,0,0,0,0,0,0,43.0062,-88.0434,42.9910,-87.9863,3.0700,40,1,1,1,79,0,0,0,0
621933,2022,10,12,2022-10-12,11:20:00,3,WI,55,0,0,0,0,0,0,42.6596,-88.2872,42.6358,-88.2160,3.9700,25,1,1,1,101,0,0,0,0
621934,2022,10,12,2022-10-12,19:55:00,3,GA,13,0,0,0,0,0,0,31.9825,-82.8483,31.9854,-82.8428,0.3800,100,1,1,1,271,0,0,0,0
621935,2022,10,13,2022-10-13,14:23:00,3,TX,48,0,-9,0,0,0,0,27.5900,-97.4700,27.5916,-97.4675,0.1900,20,1,1,1,355,0,0,0,0
621936,2022,10,16,2022-10-16,16:00:00,3,AZ,04,0,0,0,0,0,0,33.1997,-111.8819,33.1983,-111.8865,0.2800,25,1,1,1,21,0,0,0,0
621937,2022,10,17,2022-10-17,16:41:00,3,FL,12,0,0,0,0,142240,0,27.5700,-80.3700,27.5600,-80.3600,0.5000,100,1,1,1,61,0,0,0,0
621938,2022,10,22,2022-10-22,18:40:00,3,OR,41,0,0,0,0,50000,0,45.3753,-122.1413,45.3723,-122.1371,0.8700,248,1,1,1,5,0,0,0,0
621939,2022,10,24,2022-10-24,08:27:00,3,OK,40,0,0,0,0,5000,0,35.3910,-97.8410,35.3990,-97.7910,2.9000,50,1,1,1,17,0,0,0,0
621940,2022,10,24,2022-10-24,09:32:00,3,OK,40,0,0,0,0,0,0,35.1440,-96.9330,35.1440,-96.9330,0.1000,10,1,1,1,125,0,0,0,0
621941,2022,10,24,2022-10-24,17:30:00,3,OR,41,0,0,0,0,25000,0,45.1607,-122.9069,45.1607,-122.9055,0.0400,17,1,1,1,47,0,0,0,0
621942,2022,10,24,2022-10-24,19:46:00,3,TX,48,0,1,0,0,500000,0,30.7970,-97.6742,30.7883,-97.6100,3.8600,150,1,1,1,491,0,0,0,0
621943,2022,10,25,2022-10-25,03:39:00,3,LA,22,0,2,0,0,150000,0,30.6520,-92.8043,30.6557,-92.7982,0.4400,170,1,1,1,3,0,0,0,0
621944,2022,10,25,2022-10-25,22:14:00,3,FL,12,0,0,0,0,20000,0,30.7768,-85.7261,30.7776,-85.7072,1.1200,70,1,1,1,59,0,0,0,0
621945,2022,10,29,2022-10-29,11:35:00,3,FL,12,0,0,0,0,0,0,30.3930,-86.5927,30.3943,-86.5926,0.0800,20,1,1,1,91,0,0,0,0
621946,2022,10,29,2022-10-29,13:20:00,3,MS,28,0,1,0,0,0,0,30.4074,-88.5116,30.4467,-88.5223,2.7900,250,1,1,1,59,0,0,0,0
621947,2022,10,29,2022-10-29,13:28:00,3,MS,28,0,1,0,0,5000,0,30.5976,-88.6424,30.6116,-88.6535,1.2500,150,1,1,1,59,0,0,0,0
621948,2022,10,29,2022-10-29,15:27:00,3,MS,28,0,1,0,0,10000,0,30.6170,-88.4942,30.6323,-88.4962,1.0600,50,1,1,1,59,0,0,0,0
621949,2022,10,29,2022-10-29,16:03:00,3,AL,01,0,0,0,0,0,0,30.5160,-88.1968,30.5427,-88.1978,1.8400,20,1,1,1,97,0,0,0,0
621950,2022,10,29,2022-10-29,16:10:00,3,AL,01,0,0,0,0,0,0,30.3159,-87.7587,30.3232,-87.7585,0.5000,20,1,1,1,3,0,0,0,0
621951,2022,10,29,2022-10-29,16:16:00,3,AL,01,0,1,0,0,0,0,30.3638,-87.7665,30.3703,-87.7730,0.5900,40,1,1,1,3,0,0,0,0
621952,2022,10,29,2022-10-29,16:23:00,3,AL,01,0,0,0,0,0,0,30.6130,-88.0551,30.6488,-88.0721,2.6700,110,1,1,1,97,0,0,0,0
621953,2022,10,29,2022-10-29,16:33:00,3,MS,28,0,-9,0,0,0,0,30.6877,-88.5766,30.7287,-88.5770,2.8300,25,1,1,1,59,0,0,0,0
621954,2022,10,29,2022-10-29,17:40:00,3,AL,01,0,1,0,0,0,0,30.5370,-88.2623,30.6075,-88.2537,4.9000,250,1,1,1,97,0,0,0,0
621955,2022,10,29,2022-10-29,17:50:00,3,AL,01,0,1,0,0,0,0,30.2785,-87.7249,30.3144,-87.7262,2.4800,110,1,1,1,3,0,0,0,0
621956,2022,10,29,2022-10-29,17:57:00,3,AL,01,0,0,0,0,0,0,30.7087,-88.1346,30.7390,-88.1271,2.1400,10,1,1,1,97,0,0,0,0
621957,2022,10,29,2022-10-29,18:09:00,3,AL,01,0,0,0,0,0,0,30.7130,-88.1879,30.7483,-88.1846,2.4500,180,1,1,1,97,0,0,0,0
621958,2022,10,29,2022-10-29,19:51:00,3,AL,01,0,0,0,0,0,0,30.4426,-87.9109,30.4429,-87.9109,0.0200,20,1,1,1,3,0,0,0,0
621959,2022,10,29,2022-10-29,20:19:00,3,AL,01,0,0,0,0,0,0,30.6028,-87.8940,30.6108,-87.8901,0.6000,20,1,1,1,3,0,0,0,0
621960,2022,10,29,2022-10-29,20:29:00,3,AL,01,0,1,0,0,0,0,30.6688,-87.8956,30.6723,-87.8944,0.2500,20,1,1,1,3,0,0,0,0
621961,2022,11,04,2022-11-04,12:30:00,3,OK,40,0,1,0,0,75000,0,33.9120,-96.4580,33.9480,-96.4250,3.4000,40,1,1,1,13,0,0,0,0
621962,2022,11,04,2022-11-04,15:16:00,3,TX,48,0,4,11,0,5900000,0,33.5995,-95.7490,34.1170,-95.2960,44.7100,1700,2,0,1,0,0,0,0,0
621962,2022,11,04,2022-11-04,15:16:00,3,TX,48,0,4,10,0,5000000,0,33.5995,-95.7490,33.8880,-95.4637,25.9100,1350,2,1,2,277,0,0,0,0
621962,2022,11,04,2022-11-04,15:46:00,3,OK,40,0,2,1,0,900000,0,33.8880,-95.4640,34.1170,-95.2960,18.8000,1700,2,1,2,23,0,0,0,0
621963,2022,11,04,2022-11-04,16:08:00,3,TX,48,0,1,0,0,20000,0,32.9545,-95.7928,32.9988,-95.7388,4.3800,150,1,1,1,379,223,0,0,0
621964,2022,11,04,2022-11-04,16:15:00,3,TX,48,0,2,0,0,1000000,0,33.0072,-95.7297,33.0397,-95.6980,2.9000,160,1,1,1,223,0,0,0,0
621965,2022,11,04,2022-11-04,16:35:00,3,TX,48,0,2,0,0,3000000,0,32.1080,-96.0044,32.2438,-95.8046,15.0500,150,1,1,1,213,0,0,0,0
621966,2022,11,04,2022-11-04,16:46:00,3,OK,40,0,2,1,1,300000,0,34.3908,-94.9909,34.4237,-94.9612,2.8300,800,1,1,1,89,0,0,0,0
621967,2022,11,04,2022-11-04,16:51:00,3,OK,40,0,1,0,0,70000,0,34.4578,-94.9439,34.5980,-94.8430,11.3000,1600,1,1,1,89,79,0,0,0
621968,2022,11,04,2022-11-04,17:15:00,3,TX,48,0,4,13,0,37000000,0,33.5047,-95.2418,34.1263,-94.5078,60.2300,1056,2,0,1,0,0,0,0,0
621968,2022,11,04,2022-11-04,17:15:00,3,TX,48,0,4,7,0,2000000,0,33.5047,-95.2418,33.8055,-94.9175,27.9300,1056,2,1,2,387,0,0,0,0
621968,2022,11,04,2022-11-04,17:44:00,3,OK,40,0,4,6,0,35000000,0,33.8055,-94.9175,34.1263,-94.5078,32.3000,1056,2,1,2,89,0,0,0,0
621969,2022,11,04,2022-11-04,17:33:00,3,OK,40,0,1,0,0,75000,0,34.8710,-94.5890,34.9450,-94.5190,6.5000,900,1,1,1,79,0,0,0,0
621970,2022,11,04,2022-11-04,17:38:00,3,TX,48,0,1,0,0,0,0,32.9458,-94.8712,32.9701,-94.8461,2.2200,350,1,1,1,63,0,0,0,0
621971,2022,11,04,2022-11-04,17:44:00,3,TX,48,0,3,8,1,5000000,0,33.0218,-94.8157,33.2064,-94.6241,16.9100,650,1,1,1,343,67,0,0,0
621972,2022,11,04,2022-11-04,17:53:00,3,AR,05,0,1,0,0,2000,0,35.8290,-94.0540,35.9010,-93.9800,6.5000,1000,1,1,1,143,0,0,0,0
621973,2022,11,04,2022-11-04,17:58:00,3,AR,05,0,1,0,0,400000,0,35.0190,-94.2720,35.0970,-94.2420,5.8000,1000,1,1,1,131,0,0,0,0
621974,2022,11,04,2022-11-04,18:17:00,3,TX,48,0,3,0,0,7000000,0,33.3163,-94.5625,33.5060,-94.4142,15.6500,800,1,1,1,37,0,0,0,0
621975,2022,11,04,2022-11-04,18:20:00,3,AR,05,0,0,0,0,30000,0,36.1150,-93.6970,36.1320,-93.6870,1.3000,150,1,1,1,87,0,0,0,0
621976,2022,11,04,2022-11-04,18:22:00,3,AR,05,0,-9,0,0,0,0,35.2280,-94.0990,35.2320,-94.0550,2.5000,150,1,1,1,131,47,0,0,0
621977,2022,11,04,2022-11-04,18:37:00,3,TX,48,0,2,0,0,2000000,0,32.9829,-94.6450,33.1882,-94.4096,19.6700,700,1,1,1,67,0,0,0,0
621978,2022,11,04,2022-11-04,18:38:00,3,AR,05,0,1,0,0,75000,0,35.3400,-93.9130,35.3560,-93.8590,3.3000,350,1,1,1,47,0,0,0,0
621979,2022,11,04,2022-11-04,18:41:00,3,AR,05,0,0,0,0,25000,0,35.3700,-93.9000,35.3750,-93.8710,1.7000,150,1,1,1,47,0,0,0,0
621980,2022,11,04,2022-11-04,18:43:00,3,AR,05,0,1,0,0,0,0,34.2862,-94.3135,34.3009,-94.2868,1.8000,200,1,1,1,113,0,0,0,0
621981,2022,11,04,2022-11-04,18:43:00,3,AR,05,0,1,0,0,200000,0,36.3070,-93.4890,36.3910,-93.3770,8.5000,1100,1,1,1,15,0,0,0,0
621982,2022,11,04,2022-11-04,18:46:00,3,AR,05,0,1,0,0,0,0,35.4160,-93.8290,35.4280,-93.7770,3.1000,1100,1,1,1,47,83,47,0,0
621983,2022,11,04,2022-11-04,19:37:00,3,AR,05,0,2,0,0,200000,0,34.0178,-93.9763,34.0988,-93.8730,8.1400,200,1,1,1,61,0,0,0,0
621984,2022,11,04,2022-11-04,19:49:00,3,AR,05,0,1,0,0,0,0,34.8638,-93.6553,34.9001,-93.6071,3.7000,600,1,1,1,149,0,0,0,0
621985,2022,11,04,2022-11-04,20:08:00,3,AR,05,0,2,0,0,0,0,34.2297,-93.6332,34.2476,-93.6141,1.7000,75,1,1,1,109,0,0,0,0
621986,2022,11,04,2022-11-04,20:15:00,3,AR,05,0,1,0,0,0,0,35.0074,-93.3366,35.0363,-93.3161,2.3000,100,1,1,1,149,0,0,0,0
621987,2022,11,04,2022-11-04,21:00:00,3,AR,05,0,1,0,0,0,0,33.9722,-93.0618,34.0538,-92.9763,7.7000,200,1,1,1,19,0,0,0,0
621988,2022,11,04,2022-11-04,21:27:00,3,AR,05,0,1,0,0,0,0,34.2680,-92.8255,34.2723,-92.8218,0.4000,150,1,1,1,59,0,0,0,0
621989,2022,11,04,2022-11-04,21:57:00,3,LA,22,0,0,0,0,3000,0,32.3166,-93.9581,32.3179,-93.9365,1.2600,70,1,1,1,17,0,0,0,0
621990,2022,11,04,2022-11-04,22:04:00,3,AR,05,0,2,0,0,0,0,34.5138,-92.4014,34.5267,-92.3778,1.6000,200,1,1,1,125,0,0,0,0
621991,2022,11,05,2022-11-05,10:06:00,3,IL,17,0,0,0,0,0,0,41.7172,-88.5733,41.7674,-88.5499,3.7000,100,1,1,1,93,89,0,0,0
621992,2022,11,08,2022-11-08,15:40:00,3,CA,06,0,0,0,0,0,0,38.3300,-121.3200,38.3300,-121.3200,0.8000,400,1,1,1,67,0,0,0,0
621993,2022,11,11,2022-11-11,14:43:00,3,VA,51,0,0,0,0,60000,0,37.9500,-77.1100,37.9900,-77.1000,2.8700,150,1,1,1,97,33,0,0,0
621994,2022,11,11,2022-11-11,14:59:00,3,VA,51,0,0,0,0,15000,0,36.9300,-77.6200,36.9600,-77.6150,2.0900,50,1,1,1,53,0,0,0,0
621995,2022,11,26,2022-11-26,14:18:00,3,LA,22,0,1,0,0,35000,0,29.8714,-90.4417,29.8800,-90.4357,0.6900,200,1,1,1,89,0,0,0,0
621996,2022,11,29,2022-11-29,16:23:00,3,MS,28,0,1,0,0,15000,0,31.3824,-90.0697,31.4009,-90.0444,2.0000,200,1,1,1,77,0,0,0,0
621997,2022,11,29,2022-11-29,17:03:00,3,MS,28,0,0,0,0,5000,0,31.4257,-89.8311,31.4450,-89.7791,3.3500,70,1,1,1,65,91,65,0,0
621998,2022,11,29,2022-11-29,17:11:00,3,MS,28,0,1,0,0,100000,0,33.4605,-89.2425,33.4900,-89.1303,6.8000,330,1,1,1,19,0,0,0,0
621999,2022,11,29,2022-11-29,17:13:00,3,MS,28,0,1,0,0,60000,0,31.4597,-89.7572,31.4852,-89.6994,3.8600,400,1,1,1,65,0,0,0,0
622000,2022,11,29,2022-11-29,18:03:00,3,LA,22,0,3,1,0,450000,0,31.9743,-92.0655,32.0197,-91.9417,7.9000,300,1,1,1,21,0,0,0,0
622001,2022,11,29,2022-11-29,18:26:00,3,MS,28,0,2,0,0,1000000,0,33.5832,-88.4231,33.6137,-88.2838,8.4200,1100,1,1,1,87,0,0,0,0
622002,2022,11,29,2022-11-29,18:30:00,3,MS,28,0,2,0,0,450000,0,31.8464,-89.2062,31.9586,-89.0584,11.8100,330,1,1,1,61,0,0,0,0
622003,2022,11,29,2022-11-29,18:47:00,3,MS,28,0,1,0,0,11000,0,33.1509,-89.1935,33.2066,-89.1403,5.0600,300,1,1,1,159,19,0,0,0
622004,2022,11,29,2022-11-29,19:06:00,3,LA,22,0,-9,0,0,0,0,32.2898,-91.3668,32.2954,-91.3489,1.1200,10,1,1,1,65,0,0,0,0
622005,2022,11,29,2022-11-29,19:32:00,3,LA,22,0,-9,0,0,0,0,32.3972,-91.0795,32.4001,-91.0735,0.4000,10,1,1,1,65,0,0,0,0
622006,2022,11,29,2022-11-29,19:35:00,3,MS,28,0,1,0,0,3000,0,33.3312,-88.6363,33.3625,-88.6155,2.4700,250,1,1,1,87,0,0,0,0
622007,2022,11,29,2022-11-29,21:44:00,3,AL,01,0,1,0,0,0,0,32.8445,-87.9401,32.9362,-87.6270,19.2600,1200,1,1,1,63,65,63,65,0
622008,2022,11,30,2022-11-30,00:28:00,3,AL,01,0,0,0,0,0,0,33.6237,-87.3830,33.6122,-87.3514,1.9900,50,1,1,1,127,0,0,0,0
622009,2022,11,30,2022-11-30,00:42:00,3,MS,28,0,1,0,0,200000,0,31.1033,-90.6101,31.1170,-90.4469,9.7100,250,1,1,1,5,113,0,0,0
622010,2022,11,30,2022-11-30,00:57:00,3,AL,01,0,0,0,0,0,0,33.9149,-86.6725,33.9156,-86.6126,3.4600,500,1,1,1,9,0,0,0,0
622011,2022,11,30,2022-11-30,01:11:00,3,AL,01,0,1,0,0,0,0,32.0608,-87.9057,32.1638,-87.6753,15.4900,535,1,1,1,91,0,0,0,0
622012,2022,11,30,2022-11-30,01:37:00,3,AL,01,0,0,0,0,0,0,33.6806,-86.0640,33.6878,-86.0539,0.7900,300,1,1,1,15,0,0,0,0
622013,2022,11,30,2022-11-30,01:49:00,3,MS,28,0,2,0,0,150000,0,31.1649,-89.8896,31.1585,-89.7895,5.9900,150,1,1,1,91,0,0,0,0
622014,2022,11,30,2022-11-30,02:27:00,3,MS,28,0,3,0,0,0,0,31.3351,-88.5049,31.3714,-88.1853,19.0300,500,2,0,1,0,0,0,0,0
622014,2022,11,30,2022-11-30,02:27:00,3,MS,28,0,1,0,0,0,0,31.3351,-88.5049,31.3390,-88.4440,3.6000,500,2,1,2,41,0,0,0,0
622014,2022,11,30,2022-11-30,02:30:00,3,AL,01,0,3,0,0,0,0,31.3390,-88.4440,31.3714,-88.1853,15.4300,500,2,1,2,129,0,0,0,0
622015,2022,11,30,2022-11-30,03:14:00,3,AL,01,0,2,2,2,0,0,32.4385,-86.3318,32.4758,-86.1688,9.8500,700,1,1,1,51,101,51,0,0
622016,2022,11,30,2022-11-30,03:38:00,3,AL,01,0,2,0,0,0,0,32.4892,-86.0017,32.5071,-85.8966,6.2600,400,1,1,1,51,0,0,0,0
622017,2022,11,30,2022-11-30,05:42:00,3,AL,01,0,0,0,0,0,0,31.8216,-85.7711,31.8181,-85.7474,1.4200,150,1,1,1,109,0,0,0,0
622018,2022,11,30,2022-11-30,05:45:00,3,AL,01,0,0,0,0,0,0,31.6823,-85.7535,31.6881,-85.7420,0.7900,150,1,1,1,109,0,0,0,0
622019,2022,11,30,2022-11-30,06:06:00,3,AL,01,0,0,0,0,0,0,31.7385,-85.4857,31.7409,-85.3736,6.6000,300,1,1,1,5,0,0,0,0
622020,2022,11,30,2022-11-30,06:42:00,3,AL,01,0,1,0,0,40000,0,31.1386,-85.5845,31.1258,-85.5582,1.7900,50,1,1,1,61,0,0,0,0
622021,2022,11,30,2022-11-30,08:26:00,3,GA,13,0,0,0,0,5000,0,31.2200,-83.9900,31.2205,-83.9896,0.0400,25,1,1,1,71,0,0,0,0
622022,2022,11,30,2022-11-30,08:38:00,3,GA,13,0,-9,0,0,0,0,31.2300,-83.8900,31.2300,-83.8900,0.0100,25,1,1,1,71,0,0,0,0
622023,2022,12,12,2022-12-12,21:21:00,3,OK,40,0,-9,0,0,0,0,36.6188,-100.6606,36.6290,-100.6426,1.2200,50,1,1,1,7,0,0,0,0
622024,2022,12,12,2022-12-12,21:38:00,3,OK,40,0,0,0,0,0,0,36.6843,-100.5240,36.6885,-100.5133,0.6600,50,1,1,1,7,0,0,0,0
622025,2022,12,13,2022-12-13,00:13:00,3,OK,40,0,-9,0,0,0,0,35.1580,-99.9100,35.1580,-99.9100,0.2000,40,1,1,1,9,0,0,0,0
622026,2022,12,13,2022-12-13,04:24:00,3,OK,40,0,1,0,0,3000,0,34.5230,-97.9730,34.5250,-97.9680,0.3200,50,1,1,1,137,0,0,0,0
622027,2022,12,13,2022-12-13,04:51:00,3,OK,40,0,2,0,0,75000,0,34.7410,-97.7460,34.7430,-97.7360,0.6000,50,1,1,1,51,0,0,0,0
622028,2022,12,13,2022-12-13,05:27:00,3,OK,40,0,2,0,0,80000,0,34.9100,-97.3180,34.9690,-97.2710,4.9000,300,1,1,1,87,27,0,0,0
622029,2022,12,13,2022-12-13,05:35:00,3,TX,48,0,2,0,0,0,0,32.2965,-98.6678,32.3764,-98.5030,11.1300,355,1,1,1,133,0,0,0,0
622030,2022,12,13,2022-12-13,05:46:00,3,OK,40,0,0,0,0,5000,0,34.9380,-97.1160,34.9440,-97.1100,0.6000,30,1,1,1,125,0,0,0,0
622031,2022,12,13,2022-12-13,05:55:00,3,OK,40,0,1,0,0,5000,0,34.5110,-97.3400,34.5530,-97.2870,4.2000,100,1,1,1,49,0,0,0,0
622032,2022,12,13,2022-12-13,06:10:00,3,TX,48,0,0,0,0,0,0,32.8785,-98.0565,32.8848,-98.0397,1.0700,50,1,1,1,367,0,0,0,0
622033,2022,12,13,2022-12-13,06:31:00,3,TX,48,0,1,0,0,0,0,32.5735,-98.1380,32.6076,-98.0891,3.7000,230,1,1,1,363,0,0,0,0
